Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
37740,19,21,8059,0,215,-258,-1003,0,0,0,82
37760,21,23,8059,0,216,-257,-1036,0,0,0,82
37780,22,24,8045,0,217,-256,-1117,0,0,0,82
37800,25,27,8059,0,219,-254,-1264,0,0,0,82
37820,25,27,8073,0,221,-252,-1537,0,0,0,82
37840,26,28,8059,0,224,-249,-1849,0,0,0,82
37860,25,27,8073,0,226,-247,-2266,0,0,0,82
37880,22,24,8073,0,229,-244,-2721,0,0,0,82
37900,22,24,8073,0,232,-241,-3166,0,0,0,82
37920,20,22,8073,0,234,-238,-3576,0,0,0,82
37940,18,20,8073,0,237,-236,-3980,0,0,0,82
37960,15,17,8073,0,239,-234,-4357,0,0,0,82
37980,13,15,8087,0,240,-232,-4643,0,0,0,82
38000,10,12,8087,0,242,-230,-4903,0,0,0,82
38020,7,9,8100,0,243,-229,-5120,0,0,0,82
38040,4,6,8100,0,244,-228,-5247,0,0,0,82
38060,2,4,8114,0,244,-227,-5316,0,0,0,82
38080,0,2,8100,0,245,-227,-5282,0,0,0,82
38100,-1,0,8100,0,244,-227,-5249,0,0,0,82
38120,-2,0,8114,0,244,-227,-5240,0,0,0,82
38140,-3,-1,8128,0,244,-227,-5293,0,0,0,82
38160,-4,-2,8087,0,244,-228,-5366,0,0,0,82
38180,-8,-6,8100,0,244,-228,-5483,0,0,0,82
38200,-9,-7,8073,0,244,-228,-5637,0,0,0,82
38220,-10,-8,8100,0,244,-229,-5855,0,0,0,82
38240,-16,-14,8073,0,243,-230,-6117,0,0,0,82
38260,-23,-21,8073,0,242,-231,-6435,0,0,0,82
38280,-32,-30,8073,0,240,-233,-6804,0,0,0,82
38300,-45,-43,8045,0,238,-236,-7212,0,0,0,82
38320,-52,-50,7962,0,234,-240,-7153,0,0,0,82
38340,-48,-46,7962,0,229,-245,-6460,0,0,0,82
38360,-45,-43,8017,0,225,-250,-5739,0,0,0,82
38380,-41,-39,8045,0,219,-255,-4711,0,0,0,82
38400,-36,-34,8059,0,214,-261,-3811,0,0,0,82
38420,-33,-31,8087,0,209,-267,-3005,0,0,0,82
38440,-28,-26,8073,0,205,-271,-2338,0,0,0,82
38460,-25,-23,8087,0,201,-276,-1751,0,0,0,82
38480,-20,-18,8087,0,197,-280,-1323,0,0,0,82
38500,-18,-16,8087,0,194,-283,-1016,0,0,0,82
38520,-14,-12,8100,0,192,-285,-841,0,0,0,82
38540,-12,-10,8087,0,190,-287,-813,0,0,0,82
38560,-10,-8,8087,0,189,-289,-900,0,0,0,82
38580,-8,-6,8087,0,188,-290,-1126,0,0,0,82
38600,-9,-7,8100,0,187,-290,-1423,0,0,0,82
38620,-9,-7,8087,0,187,-290,-1797,0,0,0,82
38640,-9,-7,8087,0,187,-290,-2214,0,0,0,82
38660,-11,-9,8073,0,187,-290,-2621,0,0,0,82
38680,-13,-11,8087,0,187,-290,-3030,0,0,0,82
38700,-15,-13,8087,0,187,-290,-3445,0,0,0,82
38720,-18,-16,8073,0,187,-290,-3866,0,0,0,82
38740,-20,-18,8059,0,187,-290,-4288,0,0,0,82
38760,-27,-25,8059,0,186,-291,-4701,0,0,0,82
38780,-32,-30,8059,0,185,-292,-4969,0,0,0,82
38800,-34,-32,8031,0,183,-294,-5084,0,0,0,82
38820,-38,-36,8017,0,180,-296,-5060,0,0,0,82
38840,-40,-38,8031,0,177,-299,-4905,0,0,0,82
38860,-42,-40,8045,0,173,-302,-4583,0,0,0,82
38880,-43,-41,8003,0,169,-305,-4117,0,0,0,82
38900,-43,-41,8031,0,165,-309,-3530,0,0,0,82
38920,-41,-39,8031,0,159,-314,-2905,0,0,0,82
38940,-38,-36,8059,0,155,-318,-2148,0,0,0,82
38960,-35,-33,8059,0,149,-322,-1355,0,0,0,82
38980,-29,-27,8073,0,145,-327,-606,0,0,0,82
39000,-26,-24,8100,0,141,-331,135,0,0,0,82
39020,-20,-18,8100,0,137,-334,721,0,0,0,82
39040,-16,-14,8087,0,134,-337,1272,0,0,0,82
39060,-10,-8,8100,0,131,-340,1673,0,0,0,82
39080,-4,-2,8087,0,130,-341,1961,0,0,0,82
39100,0,1,8087,0,129,-342,2109,0,0,0,82
39120,4,6,8100,0,129,-342,2036,0,0,0,82
39140,10,12,8087,0,130,-341,1980,0,0,0,82
39160,14,16,8087,0,131,-340,2014,0,0,0,82
39180,20,22,8087,0,132,-339,2137,0,0,0,82
39200,28,30,8059,0,134,-337,2358,0,0,0,82
39220,39,41,8045,0,137,-335,2652,0,0,0,82
39240,50,52,8003,0,141,-331,2702,0,0,0,82
39260,43,45,7962,0,145,-327,1748,0,0,0,82
39280,38,40,8045,0,150,-322,1077,0,0,0,82
39300,38,40,8059,0,155,-317,163,0,0,0,82
39320,30,32,8045,0,161,-312,-725,0,0,0,82
39340,30,32,8100,0,166,-308,-1425,0,0,0,82
39360,27,29,8100,0,171,-304,-2137,0,0,0,82
39380,24,26,8087,0,175,-300,-2610,0,0,0,82
39400,23,25,8087,0,179,-296,-3084,0,0,0,82
39420,20,22,8087,0,183,-293,-3360,0,0,0,82
39440,17,19,8100,0,187,-290,-3642,0,0,0,82
39460,16,18,8100,0,190,-288,-3650,0,0,0,82
39480,16,18,8073,0,193,-285,-3678,0,0,0,82
39500,15,17,8100,0,195,-284,-3611,0,0,0,82
39520,16,18,8073,0,197,-282,-3488,0,0,0,82
39540,15,17,8087,0,199,-280,-3325,0,0,0,82
39560,16,18,8073,0,201,-279,-3126,0,0,0,82
39580,17,19,8087,0,203,-277,-2895,0,0,0,82
39600,19,21,8073,0,204,-276,-2653,0,0,0,82
39620,21,23,8073,0,206,-274,-2466,0,0,0,82
39640,23,25,8045,0,208,-272,-2291,0,0,0,82
39660,25,27,8059,0,210,-270,-2220,0,0,0,82
39680,26,28,8059,0,213,-268,-2173,0,0,0,82
39700,28,30,8059,0,215,-265,-2262,0,0,0,82
39720,29,31,8045,0,218,-262,-2354,0,0,0,82
39740,29,31,8045,0,221,-258,-2588,0,0,0,82
39760,29,31,8059,0,225,-255,-2814,0,0,0,82
39780,29,31,8059,0,228,-251,-3095,0,0,0,82
39800,27,29,8059,0,232,-248,-3477,0,0,0,82
39820,26,28,8073,0,235,-244,-3800,0,0,0,82
39840,24,26,8059,0,238,-241,-4190,0,0,0,82
39860,21,23,8087,0,241,-237,-4493,0,0,0,82
39880,21,23,8073,0,244,-234,-4770,0,0,0,82
39900,18,20,8100,0,247,-231,-5029,0,0,0,82
39920,17,19,8100,0,250,-229,-5226,0,0,0,82
39940,14,16,8087,0,252,-226,-5413,0,0,0,82
39960,11,13,8100,0,254,-224,-5571,0,0,0,82
39980,9,11,8100,0,255,-223,-5725,0,0,0,82
40000,5,7,8087,0,257,-221,-5775,0,0,0,82
40020,4,6,8087,0,257,-220,-5780,0,0,0,82
40040,2,4,8087,0,258,-220,-5720,0,0,0,82
40060,0,2,8087,0,258,-220,-5598,0,0,0,82
40080,-1,0,8114,0,257,-220,-5429,0,0,0,82
40100,-3,-1,8114,0,257,-220,-5317,0,0,0,82
40120,-2,0,8100,0,257,-220,-5239,0,0,0,82
40140,-2,0,8087,0,257,-220,-5218,0,0,0,82
40160,-3,-1,8128,0,257,-220,-5242,0,0,0,82
40180,-4,-2,8087,0,257,-220,-5291,0,0,0,82
40200,-5,-3,8100,0,257,-220,-5384,0,0,0,82
40220,-7,-5,8073,0,257,-220,-5518,0,0,0,82
40240,-9,-7,8100,0,257,-221,-5692,0,0,0,82
40260,-14,-12,8087,0,257,-221,-5914,0,0,0,82
40280,-19,-17,8073,0,256,-222,-6179,0,0,0,82
40300,-27,-25,8073,0,255,-224,-6509,0,0,0,82
40320,-37,-35,8059,0,253,-227,-6899,0,0,0,82
40340,-49,-47,8031,0,249,-230,-7208,0,0,0,82
40360,-52,-50,7962,0,245,-234,-6781,0,0,0,82
40380,-46,-44,8003,0,241,-239,-6001,0,0,0,82
40400,-43,-41,8031,0,235,-245,-5201,0,0,0,82
40420,-39,-37,8031,0,230,-250,-4139,0,0,0,82
40440,-34,-32,8073,0,225,-256,-3323,0,0,0,82
40460,-29,-27,8073,0,220,-261,-2381,0,0,0,82
40480,-24,-22,8087,0,216,-266,-1733,0,0,0,82
40500,-21,-19,8087,0,212,-270,-1154,0,0,0,82
40520,-14,-12,8100,0,209,-274,-729,0,0,0,82
40540,-13,-11,8100,0,207,-276,-551,0,0,0,82
40560,-8,-6,8087,0,205,-278,-460,0,0,0,82
40580,-6,-4,8100,0,205,-279,-618,0,0,0,82
40600,-3,-1,8114,0,205,-280,-845,0,0,0,82
40620,-3,-1,8100,0,205,-280,-1247,0,0,0,82
40640,-5,-3,8087,0,205,-280,-1658,0,0,0,82
40660,-6,-4,8100,0,205,-280,-2039,0,0,0,82
40680,-8,-6,8100,0,205,-280,-2406,0,0,0,82
40700,-10,-8,8087,0,205,-280,-2759,0,0,0,82
40720,-11,-9,8087,0,205,-280,-3089,0,0,0,82
40740,-13,-11,8100,0,205,-280,-3434,0,0,0,82
40760,-16,-14,8073,0,204,-280,-3778,0,0,0,82
40780,-19,-17,8073,0,204,-280,-4132,0,0,0,82
40800,-23,-21,8045,0,204,-281,-4451,0,0,0,82
40820,-25,-23,8073,0,203,-282,-4680,0,0,0,82
40840,-27,-25,8073,0,202,-283,-4796,0,0,0,82
40860,-30,-28,8045,0,200,-285,-4810,0,0,0,82
40880,-33,-31,8031,0,198,-287,-4751,0,0,0,82
40900,-34,-32,8045,0,195,-290,-4569,0,0,0,82
40920,-36,-34,8031,0,193,-293,-4323,0,0,0,82
40940,-37,-35,8031,0,189,-296,-3992,0,0,0,82
40960,-36,-34,8017,0,186,-299,-3553,0,0,0,82
40980,-35,-33,8045,0,182,-303,-3055,0,0,0,82
41000,-34,-32,8045,0,178,-307,-2522,0,0,0,82
41020,-31,-29,8045,0,174,-310,-1955,0,0,0,82
41040,-29,-27,8073,0,170,-314,-1387,0,0,0,82
41060,-25,-23,8087,0,166,-317,-790,0,0,0,82
41080,-19,-17,8073,0,163,-320,-264,0,0,0,82
41100,-16,-14,8073,0,160,-322,197,0,0,0,82
41120,-11,-9,8087,0,157,-324,567,0,0,0,82
41140,-6,-4,8087,0,156,-325,803,0,0,0,82
41160,-3,-1,8087,0,155,-326,908,0,0,0,82
41180,1,3,8114,0,155,-326,882,0,0,0,82
41200,3,5,8114,0,155,-326,795,0,0,0,82
41220,5,7,8087,0,155,-325,753,0,0,0,82
41240,7,9,8100,0,156,-325,788,0,0,0,82
41260,10,12,8087,0,156,-324,865,0,0,0,82
41280,16,18,8100,0,157,-324,1027,0,0,0,82
41300,22,24,8087,0,159,-322,1257,0,0,0,82
41320,31,33,8059,0,161,-320,1560,0,0,0,82
41340,42,44,8045,0,164,-317,1874,0,0,0,82
41360,45,47,8003,0,168,-314,1417,0,0,0,82
41380,37,39,8017,0,173,-310,552,0,0,0,82
41400,37,39,8073,0,178,-305,-4,0,0,0,82
41420,34,36,8059,0,183,-301,-908,0,0,0,82
41440,28,30,8100,0,188,-296,-1672,0,0,0,82
41460,27,29,8087,0,193,-292,-2318,0,0,0,82
41480,23,25,8087,0,197,-288,-2880,0,0,0,82
41500,20,22,8087,0,201,-284,-3349,0,0,0,82
41520,17,19,8100,0,205,-281,-3717,0,0,0,82
41540,17,19,8087,0,208,-279,-3847,0,0,0,82
41560,14,16,8087,0,210,-276,-3980,0,0,0,82
41580,13,15,8073,0,212,-274,-3982,0,0,0,82
41600,12,14,8087,0,214,-273,-3918,0,0,0,82
41620,12,14,8087,0,215,-271,-3737,0,0,0,82
41640,12,14,8087,0,217,-270,-3556,0,0,0,82
41660,12,14,8100,0,218,-269,-3286,0,0,0,82
41680,14,16,8073,0,219,-268,-3059,0,0,0,82
41700,15,17,8073,0,219,-267,-2796,0,0,0,82
41720,17,19,8073,0,221,-266,-2550,0,0,0,82
41740,18,20,8073,0,222,-264,-2355,0,0,0,82
41760,20,22,8073,0,223,-263,-2177,0,0,0,82
41780,22,24,8059,0,225,-261,-2106,0,0,0,82
41800,24,26,8059,0,227,-259,-2065,0,0,0,82
41820,25,27,8073,0,229,-257,-2113,0,0,0,82
41840,27,29,8059,0,231,-254,-2193,0,0,0,82
41860,28,30,8059,0,234,-252,-2347,0,0,0,82
41880,27,29,8059,0,237,-249,-2598,0,0,0,82
41900,26,28,8087,0,239,-246,-2897,0,0,0,82
41920,26,28,8087,0,242,-242,-3223,0,0,0,82
41940,24,26,8073,0,245,-239,-3547,0,0,0,82
41960,24,26,8073,0,248,-236,-3898,0,0,0,82
41980,21,23,8073,0,251,-233,-4235,0,0,0,82
42000,21,23,8100,0,254,-230,-4558,0,0,0,82
42020,18,20,8100,0,257,-227,-4900,0,0,0,82
42040,15,17,8087,0,259,-225,-5196,0,0,0,82
42060,13,15,8100,0,261,-223,-5469,0,0,0,82
42080,10,12,8087,0,263,-221,-5709,0,0,0,82
42100,6,8,8100,0,265,-219,-5890,0,0,0,82
42120,3,5,8100,0,265,-218,-6017,0,0,0,82
42140,1,3,8100,0,266,-217,-6041,0,0,0,82
42160,-1,0,8100,0,266,-217,-6016,0,0,0,82
42180,-3,-1,8100,0,266,-217,-5918,0,0,0,82
42200,-3,-1,8087,0,266,-217,-5894,0,0,0,82
42220,-7,-5,8114,0,266,-218,-5903,0,0,0,82
42240,-10,-8,8100,0,265,-218,-5993,0,0,0,82
42260,-12,-10,8087,0,265,-219,-6120,0,0,0,82
42280,-15,-13,8087,0,264,-220,-6307,0,0,0,82
42300,-23,-21,8087,0,263,-221,-6542,0,0,0,82
42320,-31,-29,8073,0,261,-223,-6846,0,0,0,82
42340,-41,-39,8031,0,259,-226,-7172,0,0,0,82
42360,-49,-47,8003,0,255,-229,-7076,0,0,0,82
42380,-44,-42,8003,0,251,-234,-6303,0,0,0,82
42400,-40,-38,8031,0,247,-239,-5623,0,0,0,82
42420,-36,-34,8059,0,242,-244,-4723,0,0,0,82
42440,-32,-30,8087,0,237,-249,-3933,0,0,0,82
42460,-30,-28,8087,0,233,-254,-3249,0,0,0,82
42480,-24,-22,8059,0,229,-259,-2499,0,0,0,82
42500,-22,-20,8100,0,225,-262,-2128,0,0,0,82
42520,-18,-16,8087,0,223,-266,-1654,0,0,0,82
42540,-15,-13,8087,0,220,-269,-1569,0,0,0,82
42560,-14,-12,8100,0,219,-271,-1469,0,0,0,82
42580,-10,-8,8100,0,217,-272,-1500,0,0,0,82
42600,-10,-8,8087,0,216,-274,-1742,0,0,0,82
42620,-10,-8,8073,0,216,-274,-1984,0,0,0,82
42640,-13,-11,8087,0,215,-275,-2405,0,0,0,82
42660,-13,-11,8073,0,215,-275,-2774,0,0,0,82
42680,-15,-13,8087,0,215,-276,-3268,0,0,0,82
42700,-18,-16,8073,0,215,-276,-3689,0,0,0,82
42720,-21,-19,8073,0,214,-277,-4101,0,0,0,82
42740,-25,-23,8059,0,213,-278,-4441,0,0,0,82
42760,-29,-27,8059,0,212,-279,-4743,0,0,0,82
42780,-33,-31,8017,0,210,-281,-4892,0,0,0,82
42800,-35,-33,8045,0,208,-283,-4955,0,0,0,82
42820,-38,-36,8003,0,205,-286,-4874,0,0,0,82
42840,-41,-39,8031,0,202,-290,-4725,0,0,0,82
42860,-43,-41,8017,0,198,-293,-4486,0,0,0,82
42880,-44,-42,8017,0,194,-297,-4122,0,0,0,82
42900,-45,-43,8003,0,189,-302,-3588,0,0,0,82
42920,-39,-37,8017,0,185,-307,-2640,0,0,0,82
42940,-31,-29,8073,0,180,-312,-1538,0,0,0,82
42960,-17,-15,8087,0,176,-316,-237,0,0,0,82
42980,-5,-3,8073,0,172,-320,910,0,0,0,82
43000,6,8,8087,0,170,-322,1840,0,0,0,82
43020,18,20,8100,0,169,-322,2360,0,0,0,82
43040,25,27,8059,0,169,-321,2583,0,0,0,82
43060,35,37,8031,0,171,-320,2806,0,0,0,82
43080,50,52,8017,0,175,-316,3183,0,0,0,82
43100,68,70,7948,0,179,-312,3578,0,0,0,82
43120,75,77,7823,0,185,-307,2655,0,0,0,82
43140,60,62,7879,0,192,-300,1175,0,0,0,82
43160,58,60,8017,0,201,-292,-172,0,0,0,82
43180,51,53,8045,0,209,-284,-2010,0,0,0,82
43200,43,45,8073,0,217,-276,-3406,0,0,0,82
43220,36,38,8100,0,224,-269,-5000,0,0,0,82
43240,25,27,8114,0,231,-262,-6368,0,0,0,82
43260,19,21,8128,0,237,-256,-7469,0,0,0,82
43280,7,9,8114,0,242,-251,-8491,0,0,0,82
43300,-2,0,8100,0,245,-248,-9062,0,0,0,82
43320,-11,-9,8100,0,247,-247,-9492,0,0,0,82
43340,-18,-16,8073,0,247,-246,-9458,0,0,0,82
43360,-23,-21,8073,0,246,-247,-9265,0,0,0,82
43380,-31,-29,8073,0,245,-249,-9171,0,0,0,82
43400,-43,-41,8059,0,242,-251,-9192,0,0,0,82
43420,-57,-55,8003,0,238,-255,-9315,0,0,0,82
43440,-66,-64,7907,0,234,-260,-8689,0,0,0,82
43460,-53,-51,7907,0,228,-266,-7128,0,0,0,82
43480,-50,-48,8031,0,221,-273,-6028,0,0,0,82
43500,-44,-42,8031,0,215,-279,-4382,0,0,0,82
43520,-34,-32,8087,0,209,-286,-2998,0,0,0,82
43540,-28,-26,8073,0,204,-291,-1739,0,0,0,82
43560,-18,-16,8114,0,199,-296,-711,0,0,0,82
43580,-15,-13,8100,0,195,-300,-92,0,0,0,82
43600,-7,-5,8087,0,193,-302,544,0,0,0,82
43620,-1,0,8100,0,191,-304,683,0,0,0,82
43640,2,4,8100,0,190,-304,776,0,0,0,82
43660,6,8,8114,0,190,-304,509,0,0,0,82
43680,8,10,8087,0,191,-303,330,0,0,0,82
43700,11,13,8087,0,191,-302,163,0,0,0,82
43720,14,16,8087,0,193,-301,84,0,0,0,82
43740,20,22,8087,0,194,-300,57,0,0,0,82
43760,26,28,8073,0,196,-298,72,0,0,0,82
43780,35,37,8073,0,199,-295,115,0,0,0,82
43800,33,35,8017,0,202,-292,-651,0,0,0,82
43820,22,24,8045,0,206,-289,-1510,0,0,0,82
43840,20,22,8087,0,209,-286,-2158,0,0,0,82
43860,12,14,8087,0,212,-283,-3034,0,0,0,82
43880,8,10,8100,0,215,-281,-3507,0,0,0,82
43900,3,5,8114,0,216,-280,-3997,0,0,0,82
43920,0,1,8087,0,217,-279,-4141,0,0,0,82
43940,-3,-1,8100,0,217,-279,-4147,0,0,0,82
43960,-5,-3,8087,0,217,-279,-4066,0,0,0,82
43980,-4,-2,8100,0,217,-279,-3994,0,0,0,82
44000,-4,-2,8087,0,217,-279,-3947,0,0,0,82
44020,-4,-2,8100,0,217,-279,-3925,0,0,0,82
44040,-5,-3,8100,0,217,-279,-3935,0,0,0,82
44060,-6,-4,8100,0,217,-279,-3962,0,0,0,82
44080,-7,-5,8073,0,217,-279,-4017,0,0,0,82
44100,-8,-6,8073,0,217,-279,-4096,0,0,0,82
44120,-11,-9,8114,0,217,-280,-4195,0,0,0,82
44140,-15,-13,8059,0,216,-281,-4327,0,0,0,82
44160,-21,-19,8073,0,215,-282,-4482,0,0,0,82
44180,-27,-25,8073,0,213,-284,-4670,0,0,0,82
44200,-36,-34,8073,0,211,-287,-4868,0,0,0,82
44220,-43,-41,8003,0,208,-290,-4780,0,0,0,82
44240,-39,-37,8003,0,204,-293,-4034,0,0,0,82
44260,-32,-30,8059,0,200,-297,-3317,0,0,0,82
44280,-27,-25,8059,0,196,-301,-2424,0,0,0,82
44300,-19,-17,8059,0,192,-304,-1556,0,0,0,82
44320,-15,-13,8087,0,189,-307,-970,0,0,0,82
44340,-7,-5,8087,0,187,-309,-305,0,0,0,82
44360,-2,0,8100,0,186,-310,-121,0,0,0,82
44380,-1,0,8087,0,185,-311,21,0,0,0,82
44400,3,5,8100,0,185,-311,-70,0,0,0,82
44420,4,6,8073,0,185,-310,-124,0,0,0,82
44440,9,11,8087,0,186,-310,-145,0,0,0,82
44460,12,14,8087,0,187,-309,-101,0,0,0,82
44480,15,17,8100,0,188,-308,-16,0,0,0,82
44500,22,24,8073,0,190,-307,138,0,0,0,82
44520,30,32,8059,0,192,-305,319,0,0,0,82
44540,39,41,8059,0,195,-302,508,0,0,0,82
44560,40,42,8003,0,199,-298,-186,0,0,0,82
44580,29,31,8045,0,203,-294,-1093,0,0,0,82
44600,26,28,8087,0,207,-291,-1734,0,0,0,82
44620,21,23,8087,0,211,-287,-2589,0,0,0,82
44640,17,19,8087,0,214,-284,-3149,0,0,0,82
44660,12,14,8087,0,217,-281,-3714,0,0,0,82
44680,7,9,8100,0,219,-279,-4069,0,0,0,82
44700,4,6,8100,0,221,-278,-4254,0,0,0,82
44720,1,3,8100,0,221,-277,-4275,0,0,0,82
44740,-1,0,8087,0,221,-277,-4108,0,0,0,82
44760,-1,0,8114,0,221,-277,-3852,0,0,0,82
44780,0,2,8100,0,221,-277,-3638,0,0,0,82
44800,0,2,8100,0,221,-277,-3417,0,0,0,82
44820,1,3,8087,0,221,-277,-3218,0,0,0,82
44840,2,4,8100,0,221,-277,-3015,0,0,0,82
44860,3,5,8114,0,221,-277,-2855,0,0,0,82
44880,3,5,8100,0,221,-277,-2687,0,0,0,82
44900,4,6,8087,0,221,-277,-2532,0,0,0,82
44920,5,7,8087,0,221,-277,-2365,0,0,0,82
44940,6,8,8087,0,221,-277,-2212,0,0,0,82
44960,7,9,8087,0,221,-277,-2047,0,0,0,82
44980,8,10,8087,0,221,-277,-1879,0,0,0,82
45000,9,11,8087,0,221,-277,-1695,0,0,0,82
45020,11,13,8100,0,222,-277,-1500,0,0,0,82
45040,14,16,8073,0,222,-277,-1290,0,0,0,82
45060,16,18,8073,0,223,-277,-1150,0,0,0,82
45080,18,20,8073,0,224,-276,-1015,0,0,0,82
45100,20,22,8087,0,225,-275,-979,0,0,0,82
45120,21,23,8073,0,226,-274,-1000,0,0,0,82
45140,23,25,8073,0,228,-272,-1078,0,0,0,82
45160,24,26,8059,0,230,-270,-1246,0,0,0,82
45180,25,27,8059,0,232,-268,-1445,0,0,0,82
45200,26,28,8073,0,234,-266,-1742,0,0,0,82
45220,25,27,8087,0,237,-263,-2045,0,0,0,82
45240,25,27,8059,0,239,-260,-2420,0,0,0,82
45260,24,26,8073,0,242,-257,-2773,0,0,0,82
45280,23,25,8087,0,245,-254,-3140,0,0,0,82
45300,22,24,8073,0,247,-251,-3534,0,0,0,82
45320,19,21,8087,0,250,-249,-3939,0,0,0,82
45340,16,18,8100,0,252,-246,-4308,0,0,0,82
45360,14,16,8114,0,254,-244,-4652,0,0,0,82
45380,11,13,8087,0,256,-242,-4924,0,0,0,82
45400,9,11,8100,0,258,-241,-5093,0,0,0,82
45420,7,9,8073,0,259,-240,-5212,0,0,0,82
45440,4,6,8073,0,260,-239,-5256,0,0,0,82
45460,2,4,8087,0,260,-239,-5236,0,0,0,82
45480,0,1,8087,0,260,-239,-5191,0,0,0,82
45500,0,1,8100,0,260,-239,-5089,0,0,0,82
45520,0,1,8100,0,260,-239,-5044,0,0,0,82
45540,-1,0,8100,0,260,-239,-5012,0,0,0,82
45560,-2,0,8114,0,260,-239,-5058,0,0,0,82
45580,-3,-1,8114,0,260,-239,-5128,0,0,0,82
45600,-4,-2,8087,0,260,-239,-5231,0,0,0,82
45620,-6,-4,8087,0,260,-239,-5361,0,0,0,82
45640,-8,-6,8087,0,260,-239,-5548,0,0,0,82
45660,-12,-10,8073,0,259,-239,-5759,0,0,0,82
45680,-14,-12,8087,0,259,-240,-6013,0,0,0,82
45700,-21,-19,8100,0,258,-241,-6308,0,0,0,82
45720,-29,-27,8073,0,256,-243,-6674,0,0,0,82
45740,-41,-39,8045,0,254,-245,-7091,0,0,0,82
45760,-53,-51,8003,0,250,-249,-7490,0,0,0,82
45780,-54,-52,7934,0,246,-253,-6726,0,0,0,82
45800,-44,-42,8017,0,241,-259,-5894,0,0,0,82
45820,-44,-42,8045,0,235,-264,-5114,0,0,0,82
45840,-40,-38,8031,0,230,-270,-3984,0,0,0,82
45860,-35,-33,8073,0,225,-276,-3287,0,0,0,82
45880,-31,-29,8087,0,220,-281,-2325,0,0,0,82
45900,-25,-23,8087,0,215,-286,-1686,0,0,0,82
45920,-21,-19,8100,0,212,-290,-1116,0,0,0,82
45940,-15,-13,8087,0,209,-293,-740,0,0,0,82
45960,-13,-11,8114,0,206,-295,-619,0,0,0,82
45980,-10,-8,8100,0,205,-297,-606,0,0,0,82
46000,-9,-7,8100,0,204,-298,-841,0,0,0,82
46020,-7,-5,8087,0,203,-298,-1116,0,0,0,82
46040,-8,-6,8073,0,203,-299,-1557,0,0,0,82
46060,-11,-9,8087,0,203,-299,-1967,0,0,0,82
46080,-12,-10,8087,0,203,-299,-2424,0,0,0,82
46100,-13,-11,8073,0,203,-299,-2806,0,0,0,82
46120,-14,-12,8087,0,203,-299,-3222,0,0,0,82
46140,-16,-14,8073,0,203,-299,-3612,0,0,0,82
46160,-19,-17,8073,0,203,-299,-4036,0,0,0,82
46180,-21,-19,8073,0,203,-299,-4418,0,0,0,82
46200,-25,-23,8059,0,202,-299,-4785,0,0,0,82
46220,-30,-28,8045,0,201,-300,-5065,0,0,0,82
46240,-34,-32,8045,0,199,-302,-5212,0,0,0,82
46260,-38,-36,8031,0,196,-304,-5237,0,0,0,82
46280,-40,-38,8017,0,193,-306,-5118,0,0,0,82
46300,-42,-40,8003,0,190,-309,-4861,0,0,0,82
46320,-44,-42,8031,0,186,-313,-4467,0,0,0,82
46340,-45,-43,8045,0,181,-317,-3988,0,0,0,82
46360,-45,-43,8017,0,176,-321,-3341,0,0,0,82
46380,-43,-41,8045,0,171,-326,-2623,0,0,0,82
46400,-37,-35,8045,0,165,-331,-1762,0,0,0,82
46420,-36,-34,8087,0,160,-335,-910,0,0,0,82
46440,-31,-29,8073,0,155,-340,-69,0,0,0,82
46460,-25,-23,8087,0,151,-345,832,0,0,0,82
46480,-17,-15,8100,0,147,-348,1606,0,0,0,82
46500,-11,-9,8114,0,143,-351,2213,0,0,0,82
46520,-4,-2,8100,0,141,-354,2703,0,0,0,82
46540,1,3,8128,0,140,-355,2925,0,0,0,82
46560,8,10,8100,0,140,-355,3048,0,0,0,82
46580,12,14,8100,0,140,-355,2990,0,0,0,82
46600,18,20,8100,0,141,-354,3084,0,0,0,82
46620,27,29,8087,0,143,-352,3251,0,0,0,82
46640,38,40,8073,0,146,-350,3544,0,0,0,82
46660,53,55,8017,0,149,-346,3913,0,0,0,82
46680,61,63,7907,0,153,-342,3482,0,0,0,82
46700,52,54,7934,0,159,-336,2426,0,0,0,82
46720,50,52,8003,0,166,-330,1547,0,0,0,82
46740,48,50,8045,0,173,-324,296,0,0,0,82
46760,42,44,8059,0,180,-318,-740,0,0,0,82
46780,39,41,8073,0,187,-311,-1893,0,0,0,82
46800,33,35,8059,0,193,-305,-2906,0,0,0,82
46820,30,32,8087,0,200,-300,-3751,0,0,0,82
46840,23,25,8100,0,205,-295,-4550,0,0,0,82
46860,20,22,8100,0,210,-290,-5002,0,0,0,82
46880,17,19,8100,0,214,-287,-5334,0,0,0,82
46900,14,16,8100,0,217,-284,-5534,0,0,0,82
46920,10,12,8087,0,220,-282,-5605,0,0,0,82
46940,8,10,8100,0,222,-280,-5485,0,0,0,82
46960,5,7,8100,0,223,-279,-5328,0,0,0,82
46980,5,7,8100,0,224,-278,-4940,0,0,0,82
47000,3,5,8100,0,224,-278,-4549,0,0,0,82
47020,5,7,8100,0,225,-278,-3993,0,0,0,82
47040,9,11,8100,0,225,-278,-3517,0,0,0,82
47060,12,14,8114,0,225,-277,-2999,0,0,0,82
47080,14,16,8073,0,225,-277,-2565,0,0,0,82
47100,14,16,8087,0,226,-277,-2178,0,0,0,82
